id,title,slug,format,category,topicTags,contributors,url,canonicalUrl,externalUrl,publishedOn,publishedTs,ageDays,freshnessBucket,imageUrl,thumbnailUrl,headerImageUrl,summary,sourceCsv,sourceCollectionId
c7-blog:havoc-c2-framework-a-defensive-operators-guide,Havoc C2 Framework – A Defensive Operator’s Guide,havoc-c2-framework-a-defensive-operators-guide,c7-blog,threat-intelligence,emerging-threats,immersive,https://www.immersivelabs.com/resources/c7-blog/havoc-c2-framework-a-defensive-operators-guide/,https://www.immersivelabs.com/resources/c7-blog/havoc-c2-framework-a-defensive-operators-guide/,,2024-04-09T00:00:00.000Z,1712620800000,684,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352a170b6a90046e2ebc_66fd1942f64c03a80aa3adcb_66be1e5100dba40c308477c3_1080x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352a170b6a90046e2ebc_66fd1942f64c03a80aa3adcb_66be1e5100dba40c308477c3_1080x1080.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352a170b6a90046e2ebc_66fd1942f64c03a80aa3adcb_66be1e5100dba40c308477c3_1080x1080.webp,"This blog empowers defenders to detect the presence of Havoc C2, analyze its proprietary agents and enhance organizational resilience.",Immersive - C7 Blogs - 6911bd569ce807ce6a2b9b4c.csv,6911bd569ce807ce6a2b9b4c
ebook:build-a-world-class-security-champion-program-in-4-steps,Build a World-Class Security Champion Program in 4 Steps,build-a-world-class-security-champion-program-in-4-steps,ebook,cyber-resilience,,immersive,https://www.immersivelabs.com/resources/ebook/build-a-world-class-security-champion-program-in-4-steps/,https://www.immersivelabs.com/resources/ebook/build-a-world-class-security-champion-program-in-4-steps/,,2024-03-28T00:00:00.000Z,1711584000000,696,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67adcb77c44159e56eb02e0b_1317856228.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67adcb77c44159e56eb02e0b_1317856228.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67adcb77c44159e56eb02e0b_1317856228.png,"As organizations strive to stay ahead of evolving threats, the concept of ""Shift Left'' security has emerged as a game-changer.",Immersive - Ebooks - 67a1e0fc2122bab24a53d0e2.csv,67a1e0fc2122bab24a53d0e2
blog-post:empower-cybersecurity-compliance-a-comprehensive-look-at-pci-dora-nis2-and-immersive-labs,"Empower Cybersecurity Compliance: A Comprehensive Look at PCI, DORA, NIS2, and Immersive Labs",empower-cybersecurity-compliance-a-comprehensive-look-at-pci-dora-nis2-and-immersive-labs,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/empower-cybersecurity-compliance-a-comprehensive-look-at-pci-dora-nis2-and-immersive-labs/,https://www.immersivelabs.com/resources/c7-blog/empower-cybersecurity-compliance-a-comprehensive-look-at-pci-dora-nis2-and-immersive-labs/,,2024-03-27T00:00:00.000Z,1711497600000,697,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35350421bb7c8a02c6db_66fd194212d6972b39f10840_66be1e508d2d8d9d7a9a2004_Social-1080x1080-2.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35350421bb7c8a02c6db_66fd194212d6972b39f10840_66be1e508d2d8d9d7a9a2004_Social-1080x1080-2.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35350421bb7c8a02c6db_66fd194212d6972b39f10840_66be1e508d2d8d9d7a9a2004_Social-1080x1080-2.jpeg,Achieving cybersecurity compliance doesn't have to be impossible. Learn more about the latest regulations and how Immersive Labs can help.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
case-study:milwaukee-tool-recognizes-the-need-for-a-comprehensive-security-training-solution-with-immersive-labs,Milwaukee Tool Recognizes the Need for a Comprehensive Security Training Solution with Immersive Labs,milwaukee-tool-recognizes-the-need-for-a-comprehensive-security-training-solution-with-immersive-labs,case-study,cybersecurity-training,,immersive,https://info.immersivelabs.com/hubfs/Website%20Documents/Case%20Studies/Milwaukee%20Tool%20Recognizes%20the%20Need%20for%20a%20Comprehensive%20Security%20Training%20Solution%20with%20Immersive.pdf,https://www.immersivelabs.com/resources/case-study/milwaukee-tool-recognizes-the-need-for-a-comprehensive-security-training-solution-with-immersive-labs/,https://info.immersivelabs.com/hubfs/Website%20Documents/Case%20Studies/Milwaukee%20Tool%20Recognizes%20the%20Need%20for%20a%20Comprehensive%20Security%20Training%20Solution%20with%20Immersive.pdf,2024-03-18T00:00:00.000Z,1710720000000,706,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67ab6beb96ef456149260953_1920x1080%20-social%204%20(3).png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67ab6beb96ef456149260953_1920x1080%20-social%204%20(3).png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/67ab6bfa758e9480d212329b_1920x1080%20-social%206%20(3).png,Discover Immersive Labs’ platform stood out due to the quality of its material and the ability to customize content.,Immersive - Case Studies - 679a1722fc2dcf61d0872f01.csv,679a1722fc2dcf61d0872f01
blog-post:the-nist-cybersecurity-framework-2-0-key-changes-and-implications,The NIST Cybersecurity Framework 2.0: Key Changes and Implications,the-nist-cybersecurity-framework-2-0-key-changes-and-implications,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/the-nist-cybersecurity-framework-2-0-key-changes-and-implications/,https://www.immersivelabs.com/resources/c7-blog/the-nist-cybersecurity-framework-2-0-key-changes-and-implications/,,2024-03-18T00:00:00.000Z,1710720000000,706,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535f4b142f1a68d3ea7_66fd19413e743313c84bacf1_66be1e50a1a95d329b46f9ea_Social-1080x1080-1-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535f4b142f1a68d3ea7_66fd19413e743313c84bacf1_66be1e50a1a95d329b46f9ea_Social-1080x1080-1-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535f4b142f1a68d3ea7_66fd19413e743313c84bacf1_66be1e50a1a95d329b46f9ea_Social-1080x1080-1-1.jpeg,New NIST cybersecurity regulations can have far-reaching impacts on businesses. Read our latest blog to learn how to achieve compliance.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
webinar:transform-developers-into-your-security-front-line,Transform Developers into Your Security Front Line,transform-developers-into-your-security-front-line,webinar,application-security,,,https://www.immersivelabs.com/page/transform-developers-into-your-security-front-line,https://www.immersivelabs.com/resources/webinars/transform-developers-into-your-security-front-line/,https://www.immersivelabs.com/page/transform-developers-into-your-security-front-line,2024-03-18T00:00:00.000Z,1710720000000,706,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35215c1534e0b6713940_66fd19467b3176cc62ba9ab2_66c5e64a1f8aa1d542d95f19_solarwinds-image-ii-300x300-1.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35215c1534e0b6713940_66fd19467b3176cc62ba9ab2_66c5e64a1f8aa1d542d95f19_solarwinds-image-ii-300x300-1.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35215c1534e0b6713940_66fd19467b3176cc62ba9ab2_66c5e64a1f8aa1d542d95f19_solarwinds-image-ii-300x300-1.png,"From AI coding risks to new exploits, application vulnerabilities are putting organizations at risk. With newregulations ratcheting up pressure on cyber professionals to shore up exposure from codingvulnerabilities and prove resilience against threats, the question remains: how do cyber leaders build a“Shift Left” culture and prove capabilities to C-level ex",Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
webinar:critical-connection-strategies-for-strengthening-supply-chain-defense,Critical Connection: Strategies for Strengthening Supply Chain Defense,critical-connection-strategies-for-strengthening-supply-chain-defense,webinar,application-security,,,https://www.immersivelabs.com/resources/webinars/critical-connection-strategies-for-strengthening-supply-chain-defense/,https://www.immersivelabs.com/resources/webinars/critical-connection-strategies-for-strengthening-supply-chain-defense/,,2024-03-14T00:00:00.000Z,1710374400000,710,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa018c43e958e9e496f63_66c5e64ae178f4d34213a56c_Build-Crisis-resilience.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa018c43e958e9e496f63_66c5e64ae178f4d34213a56c_Build-Crisis-resilience.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679fa018c43e958e9e496f60_66c5e64ae178f4d34213a56c_Build-Crisis-resilience.png,Critical Connection: Strategies for Strengthening Supply Chain Defense - Webinar,Immersive - Webinars - 679f9c1ff10020ae69399e53.csv,679f9c1ff10020ae69399e53
blog-post:for-pci-dss-point-solutions-alone-wont-cut-it,"For PCI-DSS, Point Solutions Alone Won’t Cut It",for-pci-dss-point-solutions-alone-wont-cut-it,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/for-pci-dss-point-solutions-alone-wont-cut-it/,https://www.immersivelabs.com/resources/c7-blog/for-pci-dss-point-solutions-alone-wont-cut-it/,,2024-03-11T00:00:00.000Z,1710115200000,713,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535ab2f9146687ce14e_66fd1942a437c8607f070464_66be1e50499d3d8f7e53a41c_Social-1080x1080-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535ab2f9146687ce14e_66fd1942a437c8607f070464_66be1e50499d3d8f7e53a41c_Social-1080x1080-1.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3535ab2f9146687ce14e_66fd1942a437c8607f070464_66be1e50499d3d8f7e53a41c_Social-1080x1080-1.jpeg,"When it comes to PCI compliance, it's crucial to clearly understand the guidelines. We break them down in our latest blog.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:5-data-backed-strategies-to-prevent-ciso-burnout,5 Data-Backed Strategies to Prevent CISO Burnout,5-data-backed-strategies-to-prevent-ciso-burnout,blog-post,cyber-resilience,,immersive,https://www.immersivelabs.com/resources/c7-blog/5-data-backed-strategies-to-prevent-ciso-burnout/,https://www.immersivelabs.com/resources/c7-blog/5-data-backed-strategies-to-prevent-ciso-burnout/,,2024-03-06T00:00:00.000Z,1709683200000,718,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352081225233af1f28cd_66fd19427a3565f0220841b5_66be1e504af93ceb77486d8a_JB-Blog-banner.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352081225233af1f28cd_66fd19427a3565f0220841b5_66be1e504af93ceb77486d8a_JB-Blog-banner.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352081225233af1f28cd_66fd19427a3565f0220841b5_66be1e504af93ceb77486d8a_JB-Blog-banner.png,CISO burnout can impact your entire organizations. Learn five tips for supporting cyber leaders as they grapple with a challenging landscape.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:3-ways-to-encourage-employees-to-report-security-issues,3 Ways to Encourage Employees to Report Security Issues,3-ways-to-encourage-employees-to-report-security-issues,blog-post,cybersecurity,for-employees,immersive,https://www.immersivelabs.com/resources/c7-blog/3-ways-to-encourage-employees-to-report-security-issues/,https://www.immersivelabs.com/resources/c7-blog/3-ways-to-encourage-employees-to-report-security-issues/,,2024-02-27T00:00:00.000Z,1708992000000,726,1-2y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541c411fb8715cd02ee_66fd1942449551b20d847859_66be1e507a6cde13671acf5e_3WaysToEncourageEmployees_R1_opt1.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541c411fb8715cd02ee_66fd1942449551b20d847859_66be1e507a6cde13671acf5e_3WaysToEncourageEmployees_R1_opt1.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541c411fb8715cd02eb_66fd1942449551b20d847859_66be1e507a6cde13671acf5e_3WaysToEncourageEmployees_R1_opt1.webp,Encouraging security reporting at your orga takes more than encouragement. Learn 3 strategies to shift culture from blame to fair game.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:a-pillar-of-modern-cybersecurity-equipping-the-general-workforce-with-physical-security-awareness,A Pillar of Modern Cybersecurity: Equipping the General Workforce with Physical Security Awareness,a-pillar-of-modern-cybersecurity-equipping-the-general-workforce-with-physical-security-awareness,blog-post,cybersecurity,for-employees,immersive,https://www.immersivelabs.com/resources/c7-blog/a-pillar-of-modern-cybersecurity-equipping-the-general-workforce-with-physical-security-awareness/,https://www.immersivelabs.com/resources/c7-blog/a-pillar-of-modern-cybersecurity-equipping-the-general-workforce-with-physical-security-awareness/,,2024-02-13T00:00:00.000Z,1707782400000,740,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541ab66d7db8f2b60e5_66fd1943019bd8f63e38e2fa_66be1e50b82c1a9c3ef3d200_pillsr.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541ab66d7db8f2b60e5_66fd1943019bd8f63e38e2fa_66be1e50b82c1a9c3ef3d200_pillsr.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e3541ab66d7db8f2b60e5_66fd1943019bd8f63e38e2fa_66be1e50b82c1a9c3ef3d200_pillsr.webp,Is your workforce prepared for every cyber risk? Learn how to encourage them to be more vigilante in their physical security practices.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:education-and-team-trust-are-vital-when-it-comes-to-preparing-for-a-cyber-attack,Education and Team Trust Are Vital When it Comes to Preparing for a Cyber Attack,education-and-team-trust-are-vital-when-it-comes-to-preparing-for-a-cyber-attack,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/education-and-team-trust-are-vital-when-it-comes-to-preparing-for-a-cyber-attack/,https://www.immersivelabs.com/resources/c7-blog/education-and-team-trust-are-vital-when-it-comes-to-preparing-for-a-cyber-attack/,,2024-02-07T00:00:00.000Z,1707264000000,746,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35437fb65309f9c77611_66fd194348d8c3c42b274563_66be1e4fb82c1a9c3ef3d1cc_education-blog.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35437fb65309f9c77611_66fd194348d8c3c42b274563_66be1e4fb82c1a9c3ef3d1cc_education-blog.jpeg,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35437fb65309f9c77611_66fd194348d8c3c42b274563_66be1e4fb82c1a9c3ef3d1cc_education-blog.jpeg,"Cyber attacks are a matter of when, not if. A strong culture of trust can help your organization respond when the inevitable occurs.",Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:how-to-guard-against-insecure-ai-generated-code,How to Guard Against Insecure AI-Generated Code,how-to-guard-against-insecure-ai-generated-code,blog-post,ai,,immersive,https://www.immersivelabs.com/resources/c7-blog/how-to-guard-against-insecure-ai-generated-code/,https://www.immersivelabs.com/resources/c7-blog/how-to-guard-against-insecure-ai-generated-code/,,2024-01-26T00:00:00.000Z,1706227200000,758,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351f0ce9c67cecc6edb2_66fd194373a193ee98d11368_66be1e4f982c48144d89e52c_Guard-Against-AI-Code.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351f0ce9c67cecc6edb2_66fd194373a193ee98d11368_66be1e4f982c48144d89e52c_Guard-Against-AI-Code.png,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e351f0ce9c67cecc6edaf_66fd194373a193ee98d11368_66be1e4f982c48144d89e52c_Guard-Against-AI-Code.png,AI-generated code poses a huge threat to organizations. Learn how to combat this new vulnerability in our latest blog.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:4-ways-to-build-cyber-confidence-and-competence-a-holistic-approach,4 Ways to Build Cyber Confidence and Competence: A Holistic Approach,4-ways-to-build-cyber-confidence-and-competence-a-holistic-approach,blog-post,cybersecurity,,immersive,https://www.immersivelabs.com/resources/c7-blog/4-ways-to-build-cyber-confidence-and-competence-a-holistic-approach/,https://www.immersivelabs.com/resources/c7-blog/4-ways-to-build-cyber-confidence-and-competence-a-holistic-approach/,,2024-01-19T00:00:00.000Z,1705622400000,765,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35414b6c0221ba301c5e_66fd1943fe9b7cf130803dc8_66be1e4f5b9127de5f7c6a66_build-resilience.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35414b6c0221ba301c5e_66fd1943fe9b7cf130803dc8_66be1e4f5b9127de5f7c6a66_build-resilience.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e35414b6c0221ba301c5e_66fd1943fe9b7cf130803dc8_66be1e4f5b9127de5f7c6a66_build-resilience.webp,Building cyber resilience starts with your people. Learn how to equip them to combat emerging threats confidently in our latest blog.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
blog-post:people-are-the-strongest-link-how-human-factors-can-transform-your-security-culture,[CONSOLIDATED TO /blog/cyber-threat-prevention] People Are the Strongest Link: How Human Factors Can Transform Your Security Culture,people-are-the-strongest-link-how-human-factors-can-transform-your-security-culture,blog-post,cybersecurity,for-employees,immersive,https://www.immersivelabs.com/resources/c7-blog/people-are-the-strongest-link-how-human-factors-can-transform-your-security-culture/,https://www.immersivelabs.com/resources/c7-blog/people-are-the-strongest-link-how-human-factors-can-transform-your-security-culture/,,2024-01-12T00:00:00.000Z,1705017600000,772,2-3y,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352ee7b123fb0453f0b7_66fd194341cb2e93b0b51c1d_66be1e4f2c6b9c418cf2fe94_Human-factors-blog-header.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352ee7b123fb0453f0b7_66fd194341cb2e93b0b51c1d_66be1e4f2c6b9c418cf2fe94_Human-factors-blog-header.webp,https://cdn.prod.website-files.com/678a13476d0a697e355dec29/679e352ee7b123fb0453f0b7_66fd194341cb2e93b0b51c1d_66be1e4f2c6b9c418cf2fe94_Human-factors-blog-header.webp,Understanding people is vital to achieving cyber resilience. Read our latest blog to learn how human factors drive cybersecurity.,Immersive - Blog Posts - 679e309747ababc3401407fa.csv,679e309747ababc3401407fa
